,transmission-parameter,beds-H,beds-C,death-no-bed,distancing-reduction,HR-shield-duration,isolation-efficacy,mild-asymptomatic,self-isolators,informers,found-and-isolate,prob-InfDeath,prob-InfHosp,prob-HospDeath,prob-HospCrit,prob-CritDeath,immune-mild,immune-severe,immune-loss-when,when-symptoms-if-I,prop-high-risk,relative-risk,intervention-duration,blocked-bed-effect?,distancing-option,isolate-inform?,high-risk-shielding?,use-age-mixing?,trigger-type,trigger-level,Switch-level
57,0.13220454174173712,44.51403887958645,0.6946645018734776,0.10861117969769885,0.289287215987583,50.2091615069922,0.840309932279512,0.2853836710211787,0.7420240977477084,0.21882792575646848,0.22688255037668337,0.0038937505222088453,0.005417545749946712,0.3158538383116213,0.05356944971227373,0.4432702521079551,0.9612056958927969,0.42833040982093584,12.059764451855946,1.7185793348625051,0.043887450140968044,4.256584914901438,6.938210680708023,True,"""AllPeople""",True,True,True,"""hospital""",36.17582044063371,2000.0
58,0.02135066216712005,80.10547004470806,4.578752631015615,0.6467257865485424,0.015164322826734966,1.5705461596885806,0.8451748291612668,0.11936846222157083,0.8630440582625842,0.21792401084187385,0.6034626959067072,0.009802018668092298,0.09013090088372974,0.08139763018998725,0.9186023698100128,0.5186413251439167,0.44833126142801516,0.981449777764672,24.83105936438616,1.001048935403871,0.07559641434954077,5.153987783727489,51.3791128981938,True,"""AllOrNone""",True,True,False,"""cases""",632.5680693152856,1500.0
59,0.13907255226181395,70.6682242375568,1.40660407234936,0.26347154706405174,0.4590454066244172,44.96800076984946,0.8233205704487258,0.9557877400477237,0.4284475380211148,0.6298509756850874,0.185724238584961,0.019900788598000377,0.06053679139891635,0.19300002826756935,0.8069999717324307,0.40513608411478186,0.4714580546997692,0.8249374109569423,25.810038459907407,2.0360387460280864,0.10243747398400552,5.642101795102732,47.27362053815381,True,"""ByContact""",False,True,False,"""hospital""",70.60364752929928,1500.0
60,0.12350781946769421,9.065205816386312,6.75401493486441,0.3801745780571093,0.30935943335108174,39.55383606107229,0.9698557339249066,0.1362731088372806,0.824127104500281,0.490463792173627,0.5428881455150004,0.009436864448250523,0.11535876423548733,0.6641551539645187,0.33584484603548126,0.2816886021455596,0.6533867125483742,0.04323347427942914,11.895220046002906,1.74147743729596,0.0892393613005398,5.297535740851663,35.6921353105995,False,"""ByContact""",False,True,True,"""cases""",1951.4904565291326,2000.0
61,0.1388466738877185,21.703310299837742,4.982641606250381,0.9172873903382006,0.5493963143222974,30.733159755640894,0.816213047876921,0.12944543173066403,0.6668107706592371,0.9591664425997408,0.2496679539949529,0.014172591933998422,0.1865182615409236,0.3537203873548541,0.6462796126451459,0.2831869228606134,0.6974686515919402,0.7495492869515535,14.01195543887576,0.8943618624179664,0.1398179528523487,4.694152712365969,46.22837215844824,False,"""AllOrNone""",False,False,True,"""days""",73.0,1000.0
62,0.13455840485132262,87.10712286855168,3.0864328002489994,0.8839272068712146,0.5493801894886229,42.2357022272583,0.8713272868696047,0.8044780151969461,0.707788198490251,0.6364212299497614,0.9604335501532797,0.016096780777218506,0.007836735429367914,0.6400835733286343,0.12311630832446707,0.047925343801800135,0.6108537317399909,0.34988273829774064,17.310247879045086,1.1641134340610901,0.08710697207847157,7.996697901688446,34.75046334629441,False,"""AllOrNone""",False,False,True,"""days""",15.0,1500.0
63,0.14746801237278834,51.75976561029111,2.5950728780959444,0.609872717010549,0.3627777718927617,3.1291844314158412,0.8628869934045138,0.8683503804885727,0.9451319077547048,0.025976423315410058,0.3386158346361512,0.009955816758439007,0.13520301507791502,0.48073870482575387,0.5192612951742461,0.13953403759252225,0.35573818406277014,0.4000501139747439,7.717256086469053,0.9938849092913744,0.18047077070924677,12.455643306209375,27.621281213665743,True,"""AllOrNone""",False,True,True,"""hospital""",26.910780054705658,1500.0
64,0.017058986227641425,14.175161344776367,8.812898501678397,0.6274954723491256,0.03757521603879466,20.97595974316532,0.8074187590473413,0.6745515071984701,0.34896500596323854,0.8504437015639802,0.11128630993953059,0.0024446268926701653,0.15315294907775379,0.33421453808528256,0.574122120482917,0.79976181632681,0.18387580813137372,0.9837405765726921,6.314704775805325,0.2731197023343575,0.025529134742116134,10.909976084175113,12.033490044988122,False,"""AllPeople""",False,False,True,"""cases""",1720.6969038717355,1500.0
65,0.11035027939871568,60.05322198666047,3.135205428779131,0.07561271202545461,0.6973460914613065,27.65679267645006,0.8670241349033182,0.767584794474341,0.6844464134771961,0.5431791164368602,0.31178299378864516,0.008830344382330877,0.1052278501513339,0.48799607877360984,0.5040052535106739,0.9187292409099133,0.061170404097534714,0.9061402575913302,6.559598090755038,2.1416199428572593,0.05139700692489224,1.85630988278403,36.61097727668466,False,"""AllOrNone""",False,True,True,"""hospital""",40.72454996615745,1000.0
66,0.09886865615539947,53.57470119587725,2.723686288053253,0.909676838331099,0.35330199665039597,26.70309188427296,0.8425523065925163,0.5594863265128968,0.1705590628854572,0.34677137706921757,0.03776085276059571,0.015142157872578773,0.05943973856570814,0.43649556097769593,0.5529465912299563,0.34879417112467415,0.9046115491369713,0.3293763053092307,25.081242381016626,0.8638503370736957,0.10677913006851006,10.86735715867293,9.295922316596908,False,"""AllOrNone""",True,True,False,"""cases""",444.62490083698253,1000.0
67,0.1306294022839314,91.11491688171708,0.8242610522702065,0.9099374570591348,0.4850484439837167,31.258352196758405,0.9692492455348264,0.9738143681254566,0.10987540325257472,0.31849676401479265,0.9565515564678098,0.009876601567274981,0.035660331262962086,0.2331885582918245,0.5385332078870295,0.561533815169726,0.6792013176796821,0.6193243511503829,18.410719828382643,0.3746067184483364,0.1568292789173389,6.266250086652896,1.5112154893231797,True,"""ByContact""",True,True,True,"""hospital""",56.92000078204334,2500.0
68,0.08562036551955757,81.79971196364,1.8198953552347563,0.1435636287398363,0.5124224168852557,25.7555291950994,0.8545927639887246,0.8113246965204354,0.8091019431047363,0.7826490493595399,0.8621058887321655,0.013590465230030187,0.177355286133949,0.1824890660945524,0.8175109339054476,0.32483899632804625,0.9436024365189143,0.09650243896992705,7.983784870760945,1.2974465861601856,0.021271680498849047,7.517448252647645,11.502346217294242,True,"""None""",False,False,False,"""hospital""",47.87406382546825,2500.0
69,0.05325005791304902,73.24013565808224,4.331067241501433,0.1794673641278267,0.48325771236327764,1.1629899739585863,0.9174100874828225,0.8426377193760513,0.49899777491156605,0.722270607579169,0.4355285540410496,0.019078567388153597,0.060352856812836864,0.16021265110714522,0.8397873488928548,0.4573742022222841,0.03769305136014167,0.3232553854545127,4.585729712943,0.3942332630995973,0.001065149669042631,2.098914042560458,38.720537967179226,True,"""AllOrNone""",True,True,False,"""days""",31.0,2500.0
70,0.1359743054343803,93.63362116487377,2.227301646311577,0.8554955234007091,0.692520621552557,49.3763996339448,0.8911640763362669,0.14958174409874503,0.7690317256403624,0.11500395262598129,0.8658934066849393,0.0072665243387208455,0.22307234882652163,0.90390339514587,0.09381158538142009,0.3966861505957122,0.474198406660148,0.9147044685436582,25.641958881761177,0.3070217524028641,0.1639408887877628,8.36864397552864,25.649379923648524,False,"""ByContact""",False,True,False,"""cases""",1865.9067377495055,2000.0
71,0.05387734474977615,29.10542999238355,0.2281220153410679,0.917582259890362,0.0867372189072757,22.379334236542093,0.9863587426920295,0.17580864543348929,0.13634018284459515,0.5347399018648069,0.3801978748917375,0.0036864105021636086,0.09434389736614457,0.15308248473455177,0.8469175152654482,0.6217842182517512,0.8353395594358687,0.1674610192725141,22.115967789670893,2.366302859419027,0.18072684517259388,4.233425608500177,43.02859906926402,False,"""None""",True,False,False,"""cases""",809.3530627726269,2500.0
72,0.14383782004599002,87.09208191916883,8.59372093496554,0.6260527565703491,0.09929597273247293,46.81673648375675,0.9446674409140579,0.35141074466490585,0.4536007219483853,0.6963290904902167,0.14892160624929363,0.014147766008668442,0.22742565624868397,0.264126067103689,0.735873932896311,0.5383342613061263,0.7159542752640674,0.5592942809031641,11.35693160656964,1.6168025395941867,0.07814484352115654,13.09032974839352,40.876614853100534,True,"""AllOrNone""",False,True,True,"""hospital""",51.28485385381601,1500.0
73,0.06272437697176174,25.15382543419107,9.97350503818701,0.9502458631495465,0.5823237512515199,16.091051741785286,0.8416317692194686,0.5944659411860753,0.40748725507888517,0.6015352800379709,0.5414207635391891,0.01791147648991719,0.21522293930255204,0.49554956441556675,0.44842379754716244,0.9406141377471391,0.05673547970988391,0.9715039893138074,25.04725898948063,1.6116152213874364,0.032403946483177064,10.342473342139877,36.267509099931,False,"""AllPeople""",False,True,False,"""days""",124.0,1500.0
74,0.06410571107467547,49.48455047918367,0.6598724627725816,0.129803338170995,0.8939662660413036,32.935469948746146,0.8291924510685184,0.3122062807875715,0.22975532010913702,0.8568956732230466,0.421755132599564,0.019097161945719015,0.05618619183945234,0.4928162302212745,0.2369029332532755,0.791900261209768,0.9513866568207577,0.34192626217526867,11.865699326868894,2.381853396876132,0.09158741952180108,10.583965927884503,11.529266524703242,False,"""AllOrNone""",True,False,True,"""days""",53.0,1500.0
75,0.07110786970226829,14.35980951979603,2.1596984624242674,0.8472385538678519,0.5047851042868376,48.60817184854742,0.8767155108436266,0.38128377392504376,0.6537827189003405,0.16485664394808786,0.8977388901161324,0.0019248931908861634,0.12123071465196189,0.4423705489244759,0.5576294510755241,0.04307794300492884,0.7378012124290382,0.19087591317371455,22.88940112428108,2.433566925998967,0.08218997648520848,13.191416918067361,22.704363593846562,False,"""None""",False,True,False,"""hospital""",15.207469616788146,1500.0
76,0.09720459187050431,30.485039502070453,6.258033009491493,0.8513490389746261,0.34063153543478797,47.51152458047558,0.820284915594822,0.21227989590261065,0.22985080119320678,0.3289607072243146,0.9100321389096823,0.019955906822856886,0.05123078635731293,0.045115443218304074,0.9548845567816959,0.5648647115164026,0.42074382781011255,0.7241889093106024,16.733129325981082,1.0450639517568736,0.05025243166916027,13.510599749722932,36.64702876118818,False,"""AllPeople""",False,False,True,"""cases""",410.557543130378,1000.0
77,0.08445414630111234,16.709275252013956,7.09643217399247,0.05203691023273427,0.23485315603550372,25.117987957354607,0.8472839653627444,0.21629194230611204,0.09621786209345962,0.1266142148978816,0.3709453040315458,0.005534908702753836,0.024371560005808507,0.5581256206436767,0.44187437935632334,0.13759810224440505,0.0783695972506101,0.28905893321228027,17.890855801034654,2.410930012437817,0.17167041503980698,11.634906206709163,51.65513239378875,False,"""None""",True,False,False,"""days""",11.0,1500.0
78,0.10895139243638798,43.800903360700936,1.3370947818704637,0.9148655479545124,0.954384430769886,18.57003806748273,0.964852887639126,0.19850717653626015,0.10217895757033668,0.24022540783398516,0.6184631315088861,0.00012637939336542116,0.028177966730211557,0.36346006564227396,0.5974972067393008,0.13256079208830573,0.6013934100662437,0.6858233076235395,22.711371047230877,2.049506533299915,0.043398062840709774,6.746518439640517,17.78911575318399,True,"""AllPeople""",False,False,True,"""days""",119.0,2500.0
79,0.13148566440429332,17.01533849095017,2.866019080523036,0.8603524864321417,0.2788482088421125,7.07719756241318,0.8432869474931552,0.5095351271911028,0.488350678356968,0.7683085531983755,0.05113416411190552,0.0069171060692461775,0.08692084379724077,0.5558330871493693,0.28319259013952514,0.5409429139916858,0.2757515073924912,0.2789751392247912,16.508732128946345,2.2688092481019604,0.06571268228861114,11.955388143287898,11.847844372611627,False,"""AllPeople""",False,False,True,"""days""",190.0,1500.0
80,0.06952555848064469,99.53872512568269,1.562078240244632,0.8784194100809419,0.877399281424856,17.49377870733326,0.8147562576200856,0.707995979865504,0.3464438548144134,0.046848229030715616,0.28757278951709764,0.009251386732566457,0.07609925625067826,0.6271833006734387,0.37281669932656125,0.8868220779694167,0.47594088821531355,0.9423157850329655,11.838940686107646,1.9338839442145463,0.13978516054058235,13.740805135791387,9.210167440929263,True,"""ByContact""",True,True,False,"""hospital""",80.24083670753713,1000.0
81,0.14073758316716645,58.17958810283924,9.866131003883753,0.8016787679128764,0.23838393632291732,5.170960065734715,0.9505498915713371,0.8519502721627249,0.6680340368804463,0.1930114111542418,0.8620919235724868,0.006380301877156867,0.011493386501714914,0.758866186432249,0.241133813567751,0.08532308647235265,0.9251848622389172,0.503011504554666,10.549827520388463,0.7707545604232093,0.12377733668759694,10.108436736818222,17.203894963784276,False,"""None""",False,False,False,"""hospital""",21.27352631215779,1500.0
82,0.1392273390635028,42.84550610871811,9.625883569564948,0.8356238716110329,0.7386820167414672,13.009127886542373,0.8511887527892767,0.8339108385911493,0.6123520310785545,0.1908106303310697,0.935977345580832,0.0020512016830239355,0.09368891966984275,0.2673838901532415,0.7326161098467585,0.34334952011707287,0.9130354703707382,0.6593679100499256,19.640087671109892,0.8152681307583143,0.0914624841943438,6.440111935699282,28.929463117115468,False,"""AllPeople""",True,False,True,"""hospital""",4.137478224425479,1000.0
83,0.08441700158727396,25.799063895791953,0.28844454213763027,0.33576806560697237,0.8565361006078972,37.29923348664847,0.8979348473569889,0.3548678284494603,0.49177307874697174,0.15882739217530928,0.626689911325015,0.011856786825472728,0.049665799316942094,0.3460468741380185,0.613666618991726,0.8113255479339636,0.5624114376353312,0.5470863975076036,22.310985180790098,2.1627132729172778,0.054568030444256205,8.871908643992715,22.66217568912024,False,"""AllOrNone""",False,True,True,"""hospital""",23.6457317348202,1000.0
84,0.06493053604243776,86.7700563652449,4.681754554287515,0.2603253867103411,0.7226302662316259,18.497817035873894,0.9808458815923216,0.00015535891643736477,0.16381063214517289,0.3325793552453741,0.36970031259752834,0.01933290302406,0.18049365109714913,0.4382265531775824,0.3647113851619187,0.6900671241166499,0.6119948235327579,0.8477507660948027,15.051233908250577,1.7424198679399308,0.11065954568516585,3.5121564529553533,6.07113862183542,True,"""AllPeople""",True,True,True,"""days""",15.0,1000.0
85,0.10956740012061456,29.947268404587625,2.8123443829870807,0.9909591413945226,0.2671360268531091,43.99945719075703,0.9886923836870887,0.19230415634546105,0.9557046693425497,0.8195735608256254,0.3064184312270667,0.005068093211563245,0.040551826747656644,0.5632067652316826,0.43679323476831744,0.17872941464486125,0.26363761358873283,0.15234086709208694,19.429124061642543,1.4500304239555362,0.002509494704254678,12.089445838117966,14.552206906918393,True,"""AllPeople""",False,True,True,"""days""",156.0,1500.0
86,0.033376106472260005,39.49188841263974,4.088891124878643,0.9275566912878488,0.07152327702144878,44.52526227714619,0.9158347965582218,0.9606227409220527,0.6310833329914999,0.6674366741967219,0.667261424531694,0.006005636410001441,0.12721851666527978,0.06702012150823045,0.9329798784917696,0.4803448396731247,0.4027714297900461,0.5455527833390179,25.390752695277804,1.673658773265139,0.03251566533544588,6.822338602076763,17.026992651384152,True,"""AllOrNone""",False,True,True,"""days""",124.0,1000.0
87,0.11897446254212794,39.76683875707504,0.5848496347603549,0.6031921256416295,0.26281905301588304,13.958311234578098,0.9066637023618551,0.5273538493608275,0.03479157845153502,0.2611793280618254,0.21622885465845476,0.008491895815190388,0.13749417253172616,0.0960301051956256,0.9039698948043744,0.35210083206166665,0.5412330337029815,0.17099862346466976,13.559001956370263,0.5872238902124528,0.02313718779833729,11.469140986582461,44.79506578582611,True,"""None""",False,True,True,"""hospital""",8.810074312377642,1500.0
88,0.00962659948989965,58.41402591946404,1.5987822701365029,0.9663512997857501,0.6564462729380068,50.518492683070676,0.9518155580286398,0.9162019773927081,0.5940709842178636,0.7965341861421671,0.3732641459641415,0.00208402258341136,0.052128744254887616,0.6945538684800561,0.30544613151994393,0.036311940714082946,0.749528882771211,0.14267056593575322,15.650197289596992,1.080588467143068,0.1101489389285214,11.105296368450373,25.516138303800197,False,"""AllOrNone""",False,True,True,"""hospital""",24.20180344505988,1500.0
89,0.028974355598535034,18.130766810362264,4.766157097672869,0.28763605751351473,0.872453468169077,49.58249234117946,0.990639398075641,0.7460782518108481,0.9502569764329547,0.7365986243809692,0.7219973784548152,0.018159580306755227,0.16827145891652917,0.36784224183385106,0.012543245165776318,0.4921703992756433,0.10109307157571223,0.3687483245738675,18.683412215349378,1.5611319421123961,0.10818947514758775,6.826573814707171,42.286770660795206,False,"""None""",True,True,False,"""hospital""",19.752652092787162,2500.0
90,0.05575973548602566,1.9422178970925796,7.780937429564893,0.6088904707963984,0.40428691967406327,5.759583455876227,0.8744663373497088,0.6670057638641148,0.9933078751702474,0.3478178786446696,0.05159541616841612,0.006557532444487664,0.041461754849753896,0.6798035783037437,0.2131384321402675,0.7905262458709031,0.5287204777081658,0.3389331902859367,16.029808831453348,0.20446875089402022,0.05644603618084008,11.868781860432552,3.1492462014172315,False,"""AllOrNone""",True,True,True,"""days""",50.0,1500.0
91,0.06888885583448578,97.65842012931097,9.951153607943121,0.4888778954642735,0.5538508794682041,24.68986184132192,0.8805510279123735,0.4648694027388812,0.8071274990848749,0.6827445749214479,0.8657346576531927,0.005799166884881128,0.011126397727219378,0.06344685100510872,0.9365531489948913,0.9319308825284199,0.5889046773439455,0.10778830807539297,12.973885654789223,2.1516713098316567,0.1625341322041114,9.353865795191636,30.031458012825922,True,"""AllOrNone""",True,True,True,"""hospital""",84.771703415923,2500.0
92,0.04775895495167201,25.435029721725467,3.5931057979234673,0.7801244989683199,0.44592824803731856,36.8704891895842,0.9907245955775646,0.6378876219203365,0.1160319592327671,0.6304204945139879,0.8123533599308903,0.018520751977021074,0.12720831354973774,0.0993674514356534,0.897769019933633,0.4837459219923247,0.8873956308671125,0.49596116547474267,4.697204538593684,0.4097778235606237,0.13465233459518608,5.179801962800935,8.522039602790429,True,"""AllPeople""",False,True,True,"""hospital""",21.810418918309296,1500.0
93,0.05652206627319256,11.029098917458157,3.852772485876362,0.7000812519133032,0.2675101820033905,23.60085144007843,0.8804483302453094,0.26076562179406526,0.876786637753824,0.012783612843442094,0.8780622131793244,0.018454624650735635,0.06310706352937773,0.6828907979348064,0.02634215427965425,0.6510589642322557,0.4666000010356214,0.8561438511229909,25.245748251314414,2.365099122803579,0.004966812662176712,13.391686785884346,6.063639463170281,True,"""AllOrNone""",True,False,False,"""cases""",1102.369506517683,1500.0
94,0.051405155715106905,18.41925304603913,4.608115087301643,0.4173583770014577,0.24653790772161033,44.10074472056411,0.8419959371989709,0.2722526126526732,0.29935663870117724,0.5835689151049867,0.5332198380175063,0.013382935091154438,0.023112162572480055,0.6099752703191551,0.3900247296808449,0.34314918053577326,0.4213483860379841,0.14689515577914491,16.045878587215086,2.286575964195228,0.09718250709190451,11.161792858928507,3.0122959967894873,True,"""None""",False,True,True,"""hospital""",8.54295918527823,2500.0
95,0.10909319338074801,17.503846730780694,3.0933726914635704,0.1431316277531497,0.028762656416624455,20.5143233477175,0.837724097883721,0.9353628313196206,0.8717376025011685,0.27036459403431246,0.9336659196996473,0.015704172918594658,0.02117661137262128,0.20797715011193163,0.7920228498880684,0.1027321642774377,0.7835544615790677,0.26991652622935836,24.787000338423493,0.2912188391872904,0.19045732976085494,1.3411227587762393,47.275919331889355,True,"""None""",False,False,True,"""days""",127.0,1000.0
96,0.09978080872834792,3.9944818648658065,8.166441559369247,0.3332437662841937,0.3104726240354173,47.71727760892347,0.9713520107160127,0.4118228643085723,0.7468810556364699,0.9063457259099771,0.09760546848424534,0.018762031370091702,0.0006984076752130364,0.3554338790810234,0.15568941607660503,0.9105357198656008,0.6548083751836304,0.3454414677087222,9.434544364004568,1.9665611005394912,0.0019147102425655983,12.065602926700727,36.41665761491696,True,"""ByContact""",False,False,False,"""cases""",1016.162691372322,2000.0
97,0.05780755082994215,3.323772334334252,8.755974129319926,0.510152763321876,0.6910155314595525,44.14155413264072,0.9169361675439514,0.488559232832278,0.12328413615432843,0.8233989713191774,0.3671712201957874,0.007471685966777259,0.13437200371216373,0.12987204866208146,0.764618413252224,0.02589186303486357,0.2698029100677537,0.4705578179755975,21.048276702231302,0.5702381037957434,0.03878747107584157,1.6794450813785213,22.277599648652917,True,"""AllPeople""",True,True,False,"""days""",112.0,1000.0
98,0.1218928311587566,2.7789402324824297,9.668394658642839,0.8840796386780261,0.5230516041381554,4.070043550522334,0.9224839618705041,0.35174458114113805,0.7223460915639633,0.06822047678677001,0.46647005277667486,0.011327504507011745,0.20060432834102,0.6222130249397971,0.03438202828894332,0.015709772538501143,0.6951743066260051,0.3843386388391332,4.481960561884017,1.0542131690583034,0.12495530642908559,12.989241100123797,50.63654514147491,False,"""AllOrNone""",True,True,True,"""days""",45.0,1500.0
99,0.08530983000525313,98.06357011458347,9.484451752365947,0.7715790264878367,0.6522644034047306,20.937997709803696,0.842487138599299,0.858343413643855,0.3387517821373718,0.23515402791850204,0.4606208820364047,0.010952255952998402,0.19635986102161496,0.8134922636727332,0.1865077363272668,0.5148803312283385,0.007490066633334291,0.8119139078271017,4.613492119713753,2.440879701589423,0.1260773794253147,4.659444060793373,29.524341482292986,False,"""None""",True,True,False,"""cases""",929.494986765422,2500.0
100,0.08786262794512521,70.43626222673157,0.9895695569687946,0.08932601571163346,0.3183610741798598,42.67560274529574,0.845851573373885,0.5848004382986951,0.9584028884511133,0.7790011961721367,0.31098663513189984,0.01776826059872897,0.0295231100451529,0.2547400182646913,0.12612466890367513,0.09372582037511834,0.23276287393514705,0.16187624694148517,12.856470982200038,1.8020276785223424,0.02537758494088349,6.726945905647266,9.34388490167057,True,"""AllPeople""",False,False,True,"""hospital""",7.482789223288935,2000.0
101,0.017066459971568377,37.40920172358134,0.1835239751413964,0.08156918696872961,0.7902064968721807,18.141174621663303,0.9084819253179486,0.7202049284035343,0.4142047412560087,0.9806673173132575,0.2877123598993446,0.01692073030192741,0.14640832566754233,0.10873261082124952,0.8912673891787505,0.8965410098836276,0.32105267384621883,0.010982266779625993,8.291512403713076,1.786599885793393,0.14738487861776503,6.211604965462505,22.130091186712615,False,"""AllPeople""",False,False,False,"""days""",10.0,2000.0
102,0.14390128448124548,83.64847709092471,1.138410639895665,0.8655544379422345,0.035722404635692984,11.534020228136349,0.9741773564643943,0.6300528333105869,0.9306765437096872,0.8403617903810195,0.8347639481502148,0.002217872159858019,0.13279300343769104,0.45347277385194296,0.5337527431846487,0.1710492677555867,0.6461903297749927,0.9937076307532355,24.187017581344534,1.9756557489598805,0.17579010167087752,10.34224667423085,38.42505715442753,True,"""AllPeople""",False,True,False,"""hospital""",51.1931215884038,2000.0
103,0.10933532954014455,67.69418214396534,7.824746891035631,0.3325214182949261,0.4502433875182187,27.349643647861722,0.8023929470901916,0.08646660938265993,0.3261066878532173,0.20861777974633744,0.35894745181164545,0.012779197620373986,0.01568999370183563,0.465843021588046,0.534156978411954,0.7961844297655986,0.8684963849616147,0.5508897089478078,25.537117385775044,1.4889784163298583,0.05652857735788406,13.814677412973825,31.98033300489193,False,"""None""",True,True,True,"""days""",101.0,2000.0
104,0.02807787829041005,23.987669081770324,9.345521433550374,0.31779655573407106,0.8672824057936163,41.89385715895017,0.8915374251375019,0.12812403864830513,0.05690683393686391,0.7930421012903596,0.9847126953904813,0.009606051544946035,0.05303470046172193,0.07955264002430273,0.48017504067913275,0.45996200595032255,0.39501762533097295,0.850062354720878,4.824915325752897,2.055462252859098,0.09278306682168143,12.809590903010719,14.190381880072684,False,"""AllPeople""",True,False,True,"""days""",124.0,2000.0
105,0.09480896158161577,12.026290008994334,5.325468747638709,0.4936129447788957,0.4456970337960069,29.581638833114393,0.89227962789942,0.9697495416022102,0.16517507129420794,0.6251455260456165,0.8298523393140155,0.014705690254192272,0.1950900425441072,0.1346202583749374,0.8446460742318961,0.6436457952480181,0.5049410431192602,0.8247738433072865,14.418336343444643,1.8520955809939577,0.03388716199680051,4.535446202641601,49.652055068995566,True,"""AllPeople""",True,False,False,"""days""",107.0,1000.0
106,0.044207402865094024,45.9779859060021,3.961652195782791,0.47571953432085656,0.1264096351885453,32.83908797104856,0.9312370882741325,0.777162199799909,0.1344777491206105,0.7862068290768697,0.6944005638456837,0.010489364848789677,0.22387452387169396,0.05099726455222808,0.9490027354477719,0.9603751158748556,0.9577248253008221,0.882741635149702,14.919465629327753,0.20877217361242123,0.07290068986103736,3.237800615361195,16.123133704344518,True,"""ByContact""",False,True,True,"""cases""",976.8015893328014,2000.0
107,0.13628536150288337,35.4705739142987,9.478202916388964,0.8143184082238998,0.10528352777196037,27.391200242486892,0.9118405452418931,0.016853552669042426,0.6516265407239074,0.2709562531135592,0.8023406627128613,0.0018238733056532407,0.02030514742359546,0.8601848901334348,0.1245428198314088,0.9850073965976551,0.7284426171954069,0.16208109078457034,25.28880410469258,1.5675864083333928,0.08166318528301016,9.716210172881256,31.542669672578157,False,"""AllOrNone""",False,True,False,"""cases""",491.660339550826,1500.0
108,0.13870620369322734,62.79684134388683,5.91155341078839,0.03150596986572696,0.11145624953839461,24.11597065860541,0.8566417527483905,0.5051432954094762,0.45556342670680816,0.4754832818157452,0.10542167291046778,0.0011440979375831307,0.1338413470970814,0.5508350273039866,0.4491649726960134,0.6822408609215141,0.8243308637527307,0.3635950788541855,20.150049243892184,0.27275787610549135,0.00984741739797177,13.849585936401187,13.164668077739249,True,"""None""",False,True,True,"""hospital""",30.4365362939107,1000.0
109,0.08909805365300709,7.562745140390492,5.10497778213899,0.20687972608964478,0.34502508428398726,20.329618812230343,0.907039538307896,0.6493198684059354,0.2461493833995051,0.6972706101140808,0.69300509451039,0.004778363240960026,0.1874530831416135,0.35647123539696846,0.48582265947544356,0.9747475728068926,0.7008632857999556,0.7799857954380789,25.967671626877117,2.3226856817322012,0.13972349845682053,5.82348023761218,42.46048191042211,False,"""AllOrNone""",True,True,False,"""days""",176.0,2000.0
110,0.14919695770387512,88.38452128405825,5.402402924464522,0.36958219160062733,0.1414254784804383,39.57613431864752,0.8063750010367823,0.1253424426173141,0.9940183688393698,0.41126190484059166,0.29697194315915176,0.01378038406477575,0.2306938140219516,0.07831727044837855,0.31890157724091506,0.4064380275071169,0.43697203867117085,0.8042917119012971,8.216509897690658,2.4543749876210215,0.09582896033383721,14.091448386783473,12.489623620862533,False,"""None""",False,False,True,"""cases""",1834.9659177582494,2500.0
111,0.051619995504174516,45.909254784148125,2.1600482289118483,0.2627659910008132,0.650009767764988,14.172129204637798,0.9145466411140399,0.8459696489709653,0.07111867130429694,0.11128723750540481,0.6028434010331525,0.019159947852861264,0.23271761150820555,0.15135944674002266,0.7892043759846863,0.973260744724714,0.8346406801583177,0.4172100214016471,18.3507407180197,1.5192801463170267,0.07729047445063256,13.86147647966177,45.072751801592844,False,"""AllOrNone""",False,True,False,"""hospital""",11.810031916939428,2500.0
112,0.1108263948394265,67.4028332886397,1.0042345478412718,0.923305074518734,0.7676321810048579,20.836582814099838,0.8327884116263483,0.36645878058474246,0.7324050969447372,0.9419057569435322,0.6381808854623099,0.0187785828745785,0.03560667916379345,0.5320713539923985,0.15252316933015786,0.04579537607316575,0.4201644323914434,0.3833312108156911,16.266465988936712,0.49899139680708166,0.16229922078013023,2.4806813319212555,51.20822878253488,False,"""None""",True,True,False,"""hospital""",63.51745438444269,1500.0
113,0.09016199109568265,59.73503281407487,5.101651298811385,0.9537287544248932,0.2593188941658858,15.403959527484881,0.9872563124183191,0.9301546980803204,0.7511909695267727,0.15976462006613767,0.6936005925758055,0.0015764611523432026,0.12107641694720059,0.5117730754667715,0.15551739763377326,0.5349207659954978,0.25166332146073767,0.9681061320625688,22.802572252112103,1.158003972632418,0.034252476143535326,10.685641632102433,38.82284882641198,False,"""None""",True,False,False,"""cases""",277.18012580145336,1500.0
114,0.13920781225398537,52.03122405743611,8.623907876101484,0.05811132765337701,0.7462964602064402,48.0148749163771,0.8856542414924021,0.5261462292581925,0.186218044510728,0.4026204037324901,0.950373544424141,0.00913627957289762,0.03484949066904541,0.5262137569963212,0.41167097435199695,0.5440420011752021,0.8306716552611938,0.06854992446983443,15.555745358365602,0.614280781756767,0.04073707839522896,13.749589481422698,26.816669446407893,True,"""ByContact""",True,True,True,"""hospital""",30.30206740660874,2000.0
